2025-09-13 11:56:49 UTC | INFO     | __main__ | 🚀 Starting Telegram Bot...
           ^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/bot.py", line 488, in __call__
    return await self.session(self, method, timeout=request_timeout)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/base.py", line 254, in __call__
    return cast(TelegramType, await middleware(bot, method))
                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/aiohttp.py", line 189, in make_request
    response = self.check_response(
               ^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/base.py", line 120, in check_response
    raise TelegramBadRequest(method=method, message=description)
aiogram.exceptions.TelegramBadRequest: Telegram server says - Bad Request: message is not modified: specified new message content and reply markup are exactly the same as a current content and reply markup of the message
2025-09-13 15:41:51 UTC | ERROR    | handlers.ui | Error showing rating: Telegram server says - Bad Request: message is not modified: specified new message content and reply markup are exactly the same as a current content and reply markup of the message
Traceback (most recent call last):
  File "/home/runner/workspace/bot_project/handlers/ui.py", line 443, in handle_rating
    await callback.message.edit_text(text, reply_markup=keyboard, parse_mode="Markdown")
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/methods/base.py", line 84, in emit
    return await bot(self)
           ^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/bot.py", line 488, in __call__
    return await self.session(self, method, timeout=request_timeout)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/base.py", line 254, in __call__
    return cast(TelegramType, await middleware(bot, method))
                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/aiohttp.py", line 189, in make_request
    response = self.check_response(
               ^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/base.py", line 120, in check_response
    raise TelegramBadRequest(method=method, message=description)
aiogram.exceptions.TelegramBadRequest: Telegram server says - Bad Request: message is not modified: specified new message content and reply markup are exactly the same as a current content and reply markup of the message
2025-09-13 15:42:07 UTC | ERROR    | handlers.ui | Error showing rating: Telegram server says - Bad Request: message is not modified: specified new message content and reply markup are exactly the same as a current content and reply markup of the message
Traceback (most recent call last):
  File "/home/runner/workspace/bot_project/handlers/ui.py", line 443, in handle_rating
    await callback.message.edit_text(text, reply_markup=keyboard, parse_mode="Markdown")
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/methods/base.py", line 84, in emit
    return await bot(self)
           ^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/bot.py", line 488, in __call__
    return await self.session(self, method, timeout=request_timeout)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/base.py", line 254, in __call__
    return cast(TelegramType, await middleware(bot, method))
                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/aiohttp.py", line 189, in make_request
    response = self.check_response(
               ^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/base.py", line 120, in check_response
    raise TelegramBadRequest(method=method, message=description)
aiogram.exceptions.TelegramBadRequest: Telegram server says - Bad Request: message is not modified: specified new message content and reply markup are exactly the same as a current content and reply markup of the message
2025-09-13 15:42:08 UTC | ERROR    | handlers.ui | Error showing rating: Telegram server says - Bad Request: message is not modified: specified new message content and reply markup are exactly the same as a current content and reply markup of the message
Traceback (most recent call last):
  File "/home/runner/workspace/bot_project/handlers/ui.py", line 443, in handle_rating
    await callback.message.edit_text(text, reply_markup=keyboard, parse_mode="Markdown")
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/methods/base.py", line 84, in emit
    return await bot(self)
           ^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/bot.py", line 488, in __call__
    return await self.session(self, method, timeout=request_timeout)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/base.py", line 254, in __call__
    return cast(TelegramType, await middleware(bot, method))
                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/aiohttp.py", line 189, in make_request
    response = self.check_response(
               ^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/base.py", line 120, in check_response
    raise TelegramBadRequest(method=method, message=description)
aiogram.exceptions.TelegramBadRequest: Telegram server says - Bad Request: message is not modified: specified new message content and reply markup are exactly the same as a current content and reply markup of the message
2025-09-13 15:45:41 UTC | WARNING  | aiogram.dispatcher | Received SIGTERM signal
2025-09-13 15:45:41 UTC | INFO     | __main__ | 🛑 Starting graceful shutdown...
2025-09-13 15:45:41 UTC | INFO     | __main__ | ⏰ Scheduler stopped
2025-09-13 15:45:41 UTC | INFO     | __main__ | 🤖 Bot session closed
2025-09-13 15:45:41 UTC | INFO     | __main__ | ✅ Graceful shutdown completed
2025-09-13 15:47:07 UTC | INFO     | __main__ | 🚀 Starting Telegram Bot...
2025-09-13 15:47:07 UTC | INFO     | __main__ | 📅 Start time: 2025-09-13 20:47:07.407399+05:00
2025-09-13 15:47:07 UTC | INFO     | __main__ | 🤖 Bot created with token: 83143487...
2025-09-13 15:47:07 UTC | INFO     | __main__ | 📡 Dispatcher configured with routers
2025-09-13 15:47:07 UTC | INFO     | db.db | Database initialized successfully
2025-09-13 15:47:07 UTC | INFO     | db.db | Database initialized: data/bot.sqlite3
2025-09-13 15:47:07 UTC | INFO     | __main__ | 💾 Database initialized successfully
2025-09-13 15:47:07 UTC | INFO     | utils.adapter | Configured target channels: ['-1002823150092']
2025-09-13 15:47:07 UTC | INFO     | reports.report_manager | ReportManager initialized with reports directory: reports_output
2025-09-13 15:47:07 UTC | INFO     | utils.adapter | ✅ All adapters initialized successfully
2025-09-13 15:47:07 UTC | INFO     | handlers.commands | ✅ [Commands] Initialized 2 administrators: [272015356, 430284648]
2025-09-13 15:47:07 UTC | INFO     | reports.report_manager | ReportManager initialized with reports directory: reports_output
2025-09-13 15:47:07 UTC | INFO     | reports.unified_excel_template | UnifiedExcelTemplate initialized: reports_output/subscribers_report.xlsx
2025-09-13 15:47:07 UTC | INFO     | reports.unified_report_manager | UnifiedReportManager initialized with reports directory: reports_output
2025-09-13 15:47:07 UTC | INFO     | reports.scheduler | 🕒 [Scheduler] Initialized with default config
2025-09-13 15:47:07 UTC | INFO     | handlers.commands | 🕒 [Commands] ReportScheduler initialized successfully
2025-09-13 15:47:07 UTC | INFO     | reports.scheduler | 🔧 [Scheduler] Configuration updated: time=23:59:00, chats=0, enabled=True
2025-09-13 15:47:07 UTC | INFO     | __main__ | ⏸️ Scheduler configured but not started (disabled or no target chats)
2025-09-13 15:47:07 UTC | INFO     | __main__ | 🚀 All components initialized successfully
2025-09-13 15:47:07 UTC | INFO     | __main__ | 🤖 Bot started: @statistickzbot (Statistic_bot)
2025-09-13 15:47:07 UTC | INFO     | __main__ | 🔄 Starting bot in polling mode...
2025-09-13 16:00:56 UTC | ERROR    | handlers.ui | Error listing invites: Telegram server says - Bad Request: message is not modified: specified new message content and reply markup are exactly the same as a current content and reply markup of the message
Traceback (most recent call last):
  File "/home/runner/workspace/bot_project/handlers/ui.py", line 335, in handle_list_invites
    await callback.message.edit_text(text, reply_markup=keyboard, parse_mode="Markdown")
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/methods/base.py", line 84, in emit
    return await bot(self)
           ^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/bot.py", line 488, in __call__
    return await self.session(self, method, timeout=request_timeout)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/base.py", line 254, in __call__
    return cast(TelegramType, await middleware(bot, method))
                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/aiohttp.py", line 189, in make_request
    response = self.check_response(
               ^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/base.py", line 120, in check_response
    raise TelegramBadRequest(method=method, message=description)
aiogram.exceptions.TelegramBadRequest: Telegram server says - Bad Request: message is not modified: specified new message content and reply markup are exactly the same as a current content and reply markup of the message
2025-09-13 16:01:07 UTC | INFO     | utils.adapter | Created channel invite for aibekbereketuly: https://t.me/+WG4ni2MmSRY3YTdi
2025-09-13 16:01:07 UTC | INFO     | handlers.ui | Created invite link for aibekbereketuly by admin 272015356
2025-09-13 16:05:38 UTC | ERROR    | aiogram.event | Cause exception while process update id=476404710 by bot id=8314348716
TypeError: handle_chat_member_update() missing 1 required positional argument: 'update'
Traceback (most recent call last):
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/dispatcher.py", line 309, in _process_update
    response = await self.feed_update(bot, update, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/dispatcher.py", line 158, in feed_update
    response = await self.update.wrap_outer_middleware(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/middlewares/error.py", line 25, in __call__
    return await handler(event, data)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/middlewares/user_context.py", line 56, in __call__
    return await handler(event, data)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/fsm/middleware.py", line 42, in __call__
    return await handler(event, data)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/event/telegram.py", line 121, in trigger
    return await wrapped_inner(event, kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/event/handler.py", line 43, in call
    return await wrapped()
           ^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/dispatcher.py", line 276, in _listen_update
    return await self.propagate_event(update_type=update_type, event=event, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/router.py", line 146, in propagate_event
    return await observer.wrap_outer_middleware(_wrapped, event=event, data=kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/router.py", line 141, in _wrapped
    return await self._propagate_event(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/router.py", line 174, in _propagate_event
    response = await router.propagate_event(update_type=update_type, event=event, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/router.py", line 146, in propagate_event
    return await observer.wrap_outer_middleware(_wrapped, event=event, data=kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/router.py", line 141, in _wrapped
    return await self._propagate_event(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/router.py", line 166, in _propagate_event
    response = await observer.trigger(event, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/event/telegram.py", line 121, in trigger
    return await wrapped_inner(event, kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/event/handler.py", line 43, in call
    return await wrapped()
                 ^^^^^^^^^
TypeError: handle_chat_member_update() missing 1 required positional argument: 'update'
2025-09-13 16:06:22 UTC | ERROR    | handlers.ui | Error listing invites: Telegram server says - Bad Request: message is not modified: specified new message content and reply markup are exactly the same as a current content and reply markup of the message
Traceback (most recent call last):
  File "/home/runner/workspace/bot_project/handlers/ui.py", line 335, in handle_list_invites
    await callback.message.edit_text(text, reply_markup=keyboard, parse_mode="Markdown")
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/methods/base.py", line 84, in emit
    return await bot(self)
           ^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/bot.py", line 488, in __call__
    return await self.session(self, method, timeout=request_timeout)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/base.py", line 254, in __call__
    return cast(TelegramType, await middleware(bot, method))
                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/aiohttp.py", line 189, in make_request
    response = self.check_response(
               ^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/base.py", line 120, in check_response
    raise TelegramBadRequest(method=method, message=description)
aiogram.exceptions.TelegramBadRequest: Telegram server says - Bad Request: message is not modified: specified new message content and reply markup are exactly the same as a current content and reply markup of the message
2025-09-13 16:07:03 UTC | INFO     | handlers.ui | UI Start command from user 272015356 (@aibekbereketuly)
2025-09-13 16:07:15 UTC | INFO     | reports | Report started: full_export for all_data
2025-09-13 16:07:15 UTC | INFO     | reports | Report completed: full_export for all_data, journal_records=0, retention_records=0, excel_file=reports_output/full_database_export_20250913_210715.xlsx
2025-09-13 16:07:15 UTC | INFO     | reports.report_manager | Full database export completed: reports_output/full_database_export_20250913_210715.xlsx
2025-09-13 16:08:55 UTC | WARNING  | aiogram.dispatcher | Received SIGTERM signal
2025-09-13 16:08:55 UTC | INFO     | __main__ | 🛑 Starting graceful shutdown...
2025-09-13 16:08:55 UTC | INFO     | __main__ | ⏰ Scheduler stopped
2025-09-13 16:08:55 UTC | INFO     | __main__ | 🤖 Bot session closed
2025-09-13 16:08:55 UTC | INFO     | __main__ | ✅ Graceful shutdown completed
2025-09-13 16:09:23 UTC | INFO     | __main__ | 🚀 Starting Telegram Bot...
2025-09-13 16:09:23 UTC | INFO     | __main__ | 📅 Start time: 2025-09-13 21:09:23.234087+05:00
2025-09-13 16:09:23 UTC | INFO     | __main__ | 🤖 Bot created with token: 83143487...
2025-09-13 16:09:23 UTC | INFO     | __main__ | 📡 Dispatcher configured with routers
2025-09-13 16:09:23 UTC | INFO     | db.db | Database initialized successfully
2025-09-13 16:09:23 UTC | INFO     | db.db | Database initialized: data/bot.sqlite3
2025-09-13 16:09:23 UTC | INFO     | __main__ | 💾 Database initialized successfully
2025-09-13 16:09:23 UTC | INFO     | utils.adapter | Configured target channels: ['-1002823150092']
2025-09-13 16:09:23 UTC | INFO     | reports.report_manager | ReportManager initialized with reports directory: reports_output
2025-09-13 16:09:23 UTC | INFO     | utils.adapter | ✅ All adapters initialized successfully
2025-09-13 16:09:23 UTC | INFO     | handlers.commands | ✅ [Commands] Initialized 2 administrators: [272015356, 430284648]
2025-09-13 16:09:23 UTC | INFO     | reports.report_manager | ReportManager initialized with reports directory: reports_output
2025-09-13 16:09:23 UTC | INFO     | reports.unified_excel_template | UnifiedExcelTemplate initialized: reports_output/subscribers_report.xlsx
2025-09-13 16:09:23 UTC | INFO     | reports.unified_report_manager | UnifiedReportManager initialized with reports directory: reports_output
2025-09-13 16:09:23 UTC | INFO     | reports.scheduler | 🕒 [Scheduler] Initialized with default config
2025-09-13 16:09:23 UTC | INFO     | handlers.commands | 🕒 [Commands] ReportScheduler initialized successfully
2025-09-13 16:09:23 UTC | INFO     | reports.scheduler | 🔧 [Scheduler] Configuration updated: time=23:59:00, chats=0, enabled=True
2025-09-13 16:09:23 UTC | INFO     | __main__ | ⏸️ Scheduler configured but not started (disabled or no target chats)
2025-09-13 16:09:23 UTC | INFO     | __main__ | 🚀 All components initialized successfully
2025-09-13 16:09:23 UTC | INFO     | __main__ | 🤖 Bot started: @statistickzbot (Statistic_bot)
2025-09-13 16:09:23 UTC | INFO     | __main__ | 🔄 Starting bot in polling mode...
2025-09-13 16:12:55 UTC | WARNING  | aiogram.dispatcher | Received SIGTERM signal
2025-09-13 16:12:55 UTC | INFO     | __main__ | 🛑 Starting graceful shutdown...
2025-09-13 16:12:55 UTC | INFO     | __main__ | ⏰ Scheduler stopped
2025-09-13 16:12:55 UTC | INFO     | __main__ | 🤖 Bot session closed
2025-09-13 16:12:55 UTC | INFO     | __main__ | ✅ Graceful shutdown completed
2025-09-13 16:12:59 UTC | INFO     | __main__ | 🚀 Starting Telegram Bot...
2025-09-13 16:12:59 UTC | INFO     | __main__ | 📅 Start time: 2025-09-13 21:12:59.497091+05:00
2025-09-13 16:12:59 UTC | INFO     | __main__ | 🤖 Bot created with token: 83143487...
2025-09-13 16:12:59 UTC | INFO     | __main__ | 📡 Dispatcher configured with routers
2025-09-13 16:12:59 UTC | INFO     | db.db | Database initialized successfully
2025-09-13 16:12:59 UTC | INFO     | db.db | Database initialized: data/bot.sqlite3
2025-09-13 16:12:59 UTC | INFO     | __main__ | 💾 Database initialized successfully
2025-09-13 16:12:59 UTC | INFO     | utils.adapter | Configured target channels: ['-1002823150092']
2025-09-13 16:12:59 UTC | INFO     | reports.report_manager | ReportManager initialized with reports directory: reports_output
2025-09-13 16:12:59 UTC | INFO     | utils.adapter | ✅ All adapters initialized successfully
2025-09-13 16:12:59 UTC | INFO     | handlers.commands | ✅ [Commands] Initialized 2 administrators: [272015356, 430284648]
2025-09-13 16:12:59 UTC | INFO     | reports.report_manager | ReportManager initialized with reports directory: reports_output
2025-09-13 16:12:59 UTC | INFO     | reports.unified_excel_template | UnifiedExcelTemplate initialized: reports_output/subscribers_report.xlsx
2025-09-13 16:12:59 UTC | INFO     | reports.unified_report_manager | UnifiedReportManager initialized with reports directory: reports_output
2025-09-13 16:12:59 UTC | INFO     | reports.scheduler | 🕒 [Scheduler] Initialized with default config
2025-09-13 16:12:59 UTC | INFO     | handlers.commands | 🕒 [Commands] ReportScheduler initialized successfully
2025-09-13 16:12:59 UTC | INFO     | reports.scheduler | 🔧 [Scheduler] Configuration updated: time=23:59:00, chats=0, enabled=True
2025-09-13 16:12:59 UTC | INFO     | __main__ | ⏸️ Scheduler configured but not started (disabled or no target chats)
2025-09-13 16:12:59 UTC | INFO     | __main__ | 🚀 All components initialized successfully
2025-09-13 16:12:59 UTC | INFO     | __main__ | 🤖 Bot started: @statistickzbot (Statistic_bot)
2025-09-13 16:13:00 UTC | INFO     | __main__ | 🔄 Starting bot in polling mode...
2025-09-13 16:15:13 UTC | ERROR    | handlers.events | ❌ [Events] Error handling chat member update: 'str' object has no attribute 'value'
Traceback (most recent call last):
  File "/home/runner/workspace/bot_project/handlers/events.py", line 58, in handle_chat_member_update
    logger.info(f"📝 [Events] Chat member update: chat_id={chat.id}, chat_type={chat.type.value}, "
                                                                                ^^^^^^^^^^^^^^^
AttributeError: 'str' object has no attribute 'value'
2025-09-13 16:15:16 UTC | ERROR    | handlers.events | ❌ [Events] Error handling chat member update: 'str' object has no attribute 'value'
Traceback (most recent call last):
  File "/home/runner/workspace/bot_project/handlers/events.py", line 58, in handle_chat_member_update
    logger.info(f"📝 [Events] Chat member update: chat_id={chat.id}, chat_type={chat.type.value}, "
                                                                                ^^^^^^^^^^^^^^^
AttributeError: 'str' object has no attribute 'value'
2025-09-13 16:18:20 UTC | WARNING  | aiogram.dispatcher | Received SIGTERM signal
2025-09-13 16:18:21 UTC | INFO     | __main__ | 🛑 Starting graceful shutdown...
2025-09-13 16:18:21 UTC | INFO     | __main__ | ⏰ Scheduler stopped
2025-09-13 16:18:21 UTC | INFO     | __main__ | 🤖 Bot session closed
2025-09-13 16:18:21 UTC | INFO     | __main__ | ✅ Graceful shutdown completed
2025-09-13 16:18:25 UTC | INFO     | __main__ | 🚀 Starting Telegram Bot...
2025-09-13 16:18:25 UTC | INFO     | __main__ | 📅 Start time: 2025-09-13 21:18:25.083154+05:00
2025-09-13 16:18:25 UTC | INFO     | __main__ | 🤖 Bot created with token: 83143487...
2025-09-13 16:18:25 UTC | INFO     | __main__ | 📡 Dispatcher configured with routers
2025-09-13 16:18:25 UTC | INFO     | db.db | Database initialized successfully
2025-09-13 16:18:25 UTC | INFO     | db.db | Database initialized: data/bot.sqlite3
2025-09-13 16:18:25 UTC | INFO     | __main__ | 💾 Database initialized successfully
2025-09-13 16:18:25 UTC | INFO     | utils.adapter | Configured target channels: ['-1002823150092']
2025-09-13 16:18:25 UTC | INFO     | reports.report_manager | ReportManager initialized with reports directory: reports_output
2025-09-13 16:18:25 UTC | INFO     | utils.adapter | ✅ All adapters initialized successfully
2025-09-13 16:18:25 UTC | INFO     | handlers.commands | ✅ [Commands] Initialized 2 administrators: [272015356, 430284648]
2025-09-13 16:18:25 UTC | INFO     | reports.report_manager | ReportManager initialized with reports directory: reports_output
2025-09-13 16:18:25 UTC | INFO     | reports.unified_excel_template | UnifiedExcelTemplate initialized: reports_output/subscribers_report.xlsx
2025-09-13 16:18:25 UTC | INFO     | reports.unified_report_manager | UnifiedReportManager initialized with reports directory: reports_output
2025-09-13 16:18:25 UTC | INFO     | reports.scheduler | 🕒 [Scheduler] Initialized with default config
2025-09-13 16:18:25 UTC | INFO     | handlers.commands | 🕒 [Commands] ReportScheduler initialized successfully
2025-09-13 16:18:25 UTC | INFO     | reports.scheduler | 🔧 [Scheduler] Configuration updated: time=23:59:00, chats=0, enabled=True
2025-09-13 16:18:25 UTC | INFO     | __main__ | ⏸️ Scheduler configured but not started (disabled or no target chats)
2025-09-13 16:18:25 UTC | INFO     | __main__ | 🚀 All components initialized successfully
2025-09-13 16:18:25 UTC | INFO     | __main__ | 🤖 Bot started: @statistickzbot (Statistic_bot)
2025-09-13 16:18:25 UTC | INFO     | __main__ | 🔄 Starting bot in polling mode...
2025-09-13 16:18:32 UTC | INFO     | handlers.events | 📝 [Events] Chat member update: chat_id=-1002823150092, chat_type=channel, user_id=7063310576, old_status=member, new_status=left
2025-09-13 16:18:32 UTC | ERROR    | handlers.events | ❌ [Events] Error handling chat member update: 'str' object has no attribute 'value'
Traceback (most recent call last):
  File "/home/runner/workspace/bot_project/handlers/events.py", line 95, in handle_chat_member_update
    'chat_type': chat.type.value,
                 ^^^^^^^^^^^^^^^
AttributeError: 'str' object has no attribute 'value'
2025-09-13 16:18:35 UTC | INFO     | handlers.events | 📝 [Events] Chat member update: chat_id=-1002823150092, chat_type=channel, user_id=7063310576, old_status=left, new_status=member
2025-09-13 16:18:35 UTC | ERROR    | handlers.events | ❌ [Events] Error handling chat member update: 'str' object has no attribute 'value'
Traceback (most recent call last):
  File "/home/runner/workspace/bot_project/handlers/events.py", line 95, in handle_chat_member_update
    'chat_type': chat.type.value,
                 ^^^^^^^^^^^^^^^
AttributeError: 'str' object has no attribute 'value'
2025-09-13 16:20:02 UTC | WARNING  | aiogram.dispatcher | Received SIGTERM signal
2025-09-13 16:20:02 UTC | INFO     | __main__ | 🛑 Starting graceful shutdown...
2025-09-13 16:20:02 UTC | INFO     | __main__ | ⏰ Scheduler stopped
2025-09-13 16:20:02 UTC | INFO     | __main__ | 🤖 Bot session closed
2025-09-13 16:20:02 UTC | INFO     | __main__ | ✅ Graceful shutdown completed
2025-09-13 16:20:06 UTC | INFO     | __main__ | 🚀 Starting Telegram Bot...
2025-09-13 16:20:06 UTC | INFO     | __main__ | 📅 Start time: 2025-09-13 21:20:06.218510+05:00
2025-09-13 16:20:06 UTC | INFO     | __main__ | 🤖 Bot created with token: 83143487...
2025-09-13 16:20:06 UTC | INFO     | __main__ | 📡 Dispatcher configured with routers
2025-09-13 16:20:06 UTC | INFO     | db.db | Database initialized successfully
2025-09-13 16:20:06 UTC | INFO     | db.db | Database initialized: data/bot.sqlite3
2025-09-13 16:20:06 UTC | INFO     | __main__ | 💾 Database initialized successfully
2025-09-13 16:20:06 UTC | INFO     | utils.adapter | Configured target channels: ['-1002823150092']
2025-09-13 16:20:06 UTC | INFO     | reports.report_manager | ReportManager initialized with reports directory: reports_output
2025-09-13 16:20:06 UTC | INFO     | utils.adapter | ✅ All adapters initialized successfully
2025-09-13 16:20:06 UTC | INFO     | handlers.commands | ✅ [Commands] Initialized 2 administrators: [272015356, 430284648]
2025-09-13 16:20:06 UTC | INFO     | reports.report_manager | ReportManager initialized with reports directory: reports_output
2025-09-13 16:20:06 UTC | INFO     | reports.unified_excel_template | UnifiedExcelTemplate initialized: reports_output/subscribers_report.xlsx
2025-09-13 16:20:06 UTC | INFO     | reports.unified_report_manager | UnifiedReportManager initialized with reports directory: reports_output
2025-09-13 16:20:06 UTC | INFO     | reports.scheduler | 🕒 [Scheduler] Initialized with default config
2025-09-13 16:20:06 UTC | INFO     | handlers.commands | 🕒 [Commands] ReportScheduler initialized successfully
2025-09-13 16:20:06 UTC | INFO     | reports.scheduler | 🔧 [Scheduler] Configuration updated: time=23:59:00, chats=0, enabled=True
2025-09-13 16:20:06 UTC | INFO     | __main__ | ⏸️ Scheduler configured but not started (disabled or no target chats)
2025-09-13 16:20:06 UTC | INFO     | __main__ | 🚀 All components initialized successfully
2025-09-13 16:20:06 UTC | INFO     | __main__ | 🤖 Bot started: @statistickzbot (Statistic_bot)
2025-09-13 16:20:06 UTC | INFO     | __main__ | 🔄 Starting bot in polling mode...
2025-09-13 16:21:44 UTC | INFO     | handlers.events | 📝 [Events] Chat member update: chat_id=-1002823150092, chat_type=channel, user_id=7063310576, old_status=member, new_status=left
